,origin.tree$tip.label
4861,Scilla_scilloides
4862,Anemarrhena_asphodeloides
4863,Hosta_plantaginea
4864,Hosta_ventricosa
4865,Yucca_filamentosa
4866,Yucca_flaccida
4867,Yucca_aloifolia
4868,Chlorophytum_nepalense
4869,Convallaria_pseudomajalis
4870,Convallaria_majalis
4871,Reineckea_carnea
4872,Rohdea_fimbriata
4873,Rohdea_chinensis
4874,Rohdea_japonica
4875,Liriope_spicata
4876,Liriope_graminifolia
4877,Liriope_minor
4878,Liriope_muscari
4879,Liriope_longipedicellata
4880,Ophiopogon_japonicus
4881,Ophiopogon_bodinieri
4882,Ophiopogon_intermedius
4883,Polygonatum_filipes
4884,Polygonatum_nodosum
4885,Polygonatum_macropodum
4886,Polygonatum_odoratum
4887,Polygonatum_inflatum
4888,Polygonatum_acuminatifolium
4889,Polygonatum_involucratum
4890,Polygonatum_humile
4891,Polygonatum_megaphyllum
4892,Polygonatum_biflorum
4893,Polygonatum_pubescens
4894,Polygonatum_cyrtonema
4895,Polygonatum_sibiricum
4896,Polygonatum_zanlanscianense
4897,Polygonatum_cirrhifolium
4898,Polygonatum_franchetii
4899,Disporopsis_aspersa
4900,Disporopsis_pernyi
4901,Maianthemum_bicolor
4902,Maianthemum_japonicum
4903,Maianthemum_dilatatum
4904,Maianthemum_canadense
4905,Maianthemum_racemosum
4906,Maianthemum_trifolium
4907,Maianthemum_stenolobum
4908,Maianthemum_tatsienense
4909,Maianthemum_dahuricum
4910,Maianthemum_tubiferum
4911,Maianthemum_lichiangense
4912,Asparagus_lycopodineus
4913,Asparagus_filicinus
4914,Asparagus_cochinchinensis
4915,Asparagus_schoberioides
4916,Asparagus_trichophyllus
4917,Hemerocallis_lilioasphodelus
4918,Hemerocallis_middendorffii
4919,Hemerocallis_citrina
4920,Hemerocallis_minor
4921,Hemerocallis_fulva
4922,Hemerocallis_dumortieri
4923,Streptopus_roseus
4924,Streptopus_koreanus
4925,Platanthera_ussuriensis
4926,Platanthera_japonica
4927,Platanthera_fuscescens
4928,Platanthera_hyperborea
4929,Platanthera_chlorantha
4930,Platanthera_minor
4931,Platanthera_mandarinorum
4932,Galearis_spectabilis
4933,Galearis_tschiliensis
4934,Gymnadenia_conopsea
4935,Dactylorhiza_viridis
4936,Ponerorchis_gracilis
4937,Ponerorchis_cucullata
4938,Habenaria_linearifolia
4939,Habenaria_dentata
4940,Habenaria_floribunda
4941,Habenaria_repens
4942,Herminium_alaschanicum
4943,Herminium_monorchis
4944,Herminium_lanceum
4945,Spiranthes_cernua
4946,Spiranthes_vernalis
4947,Spiranthes_sinensis
4948,Spiranthes_lacera
4949,Spiranthes_tuberosa
4950,Spiranthes_gracilis
4951,Goodyera_tesselata
4952,Goodyera_velutina
4953,Goodyera_pubescens
4954,Goodyera_schlechtendaliana
4955,Goodyera_repens
4956,Goodyera_biflora
4957,Cephalanthera_erecta
4958,Cephalanthera_falcata
4959,Cephalanthera_longifolia
4960,Epipactis_mairei
4961,Epipactis_thunbergii
4962,Epipactis_papillosa
4963,Epipactis_helleborine
4964,Neottia_camtschatea
4965,Neottia_papilligera
4966,Neottia_acuminata
4967,Epipogium_aphyllum
4968,Bulbophyllum_kwangtungense
4969,Bulbophyllum_inconspicuum
4970,Dendrobium_huoshanense
4971,Dendrobium_moniliforme
4972,Malaxis_unifolia
4973,Liparis_pauliana
4974,Liparis_lilifolia
4975,Liparis_japonica
4976,Malaxis_monophyllos
4977,Oberonioides_microtatantha
4978,Crepidium_longifolium
4979,Liparis_campylostalix
4980,Pteroglossaspis_ecristata
4981,Cymbidium_floribundum_var._pumilum
4982,Cymbidium_floribundum
4983,Cymbidium_goeringii
4984,Cymbidium_faberi
4985,Phalaenopsis_subparishii
4986,Pelatantheria_scolopendrifolia
4987,Holcoglossum_flavescens
4988,Epidendrum_magnoliae
4989,Tipularia_discolor
4990,Changnienia_amoena
4991,Calypso_bulbosa
4992,Aplectrum_hyemale
4993,Cremastra_appendiculata
4994,Oreorchis_fargesii
4995,Oreorchis_patens
4996,Corallorhiza_trifida
4997,Corallorhiza_maculata
4998,Corallorhiza_odontorhiza
4999,Calanthe_arcuata
5000,Calanthe_alpina
5001,Calanthe_davidii
5002,Calanthe_alismifolia
5003,Calanthe_tricarinata
5004,Calanthe_discolor
5005,Calanthe_tsoongiana
5006,Calanthe_graciliflora
5007,Calanthe_reflexa
5008,Tainia_dunnii
5009,Pholidota_yunnanensis
5010,Pleione_formosana
5011,Pleione_bulbocodioides
5012,Bletilla_striata
5013,Calopogon_tuberosus
5014,Platanthera_ciliaris
5015,Platanthera_grandiflora
5016,Platanthera_densa
5017,Platanthera_psycodes
5018,Platanthera_lacera
5019,Platanthera_orbiculata_var._macrophylla
5020,Platanthera_flava_var._herbiola
5021,Platanthera_tipuloides
5022,Platanthera_hookeri
5023,Platanthera_clavellata
5024,Pogonia_japonica
5025,Pogonia_ophioglossoides
5026,Isotria_verticillata
5027,Cyrtosia_septentrionalis
5028,Cypripedium_calceolus_var._pubescens
5029,Cypripedium_acaule
5030,Cypripedium_macranthos
5031,Cypripedium_franchetii
5032,Cypripedium_calceolus
5033,Cypripedium_henryi
5034,Cypripedium_japonicum
5035,Cypripedium_guttatum
5036,Cypripedium_yatabeanum
5037,Gastrodia_elata
5038,Triphora_trianthophora
5039,Melanthium_hybridum
5040,Stenanthium_gramineum
5041,Amianthium_muscitoxicum
5042,Veratrum_grandiflorum
5043,Veratrum_dahuricum
5044,Veratrum_viride
5045,Veratrum_parviflorum
5046,Veratrum_maackii
5047,Veratrum_nigrum
5048,Veratrum_oblongum
5049,Veratrum_schindleri
5050,Veratrum_japonicum
5051,Schoenocaulon_dubium
5052,Trillium_erectum
5053,Trillium_vaseyi
5054,Trillium_catesbaei
5055,Trillium_tschonoskii
5056,Trillium_camschatcense
5057,Trillium_grandiflorum
5058,Paris_fargesii
5059,Paris_polyphylla_var._chinensis
5060,Paris_polyphylla
5061,Paris_polyphylla_var._stenophylla
5062,Paris_polyphylla_var._yunnanensis
5063,Paris_verticillata
5064,Trillium_undulatum
5065,Disporum_cantoniense
5066,Disporum_sessile
5067,Disporum_viridescens
5068,Disporum_megalanthum
5069,Uvularia_sessilifolia
5070,Uvularia_perfoliata
5071,Uvularia_grandiflora
5072,Uvularia_pudica
5073,Prosartes_sp.
5074,Clintonia_udensis
5075,Tricyrtis_latifolia
5076,Tricyrtis_maculata
5077,Tricyrtis_macropoda
5078,Gagea_triflora
5079,Gagea_serotina
5080,Tulipa_edulis
5081,Tulipa_erythronioides
5082,Erythronium_americanum
5083,Erythronium_japonicum
5084,Medeola_virginiana
5085,Clintonia_umbellulata
5086,Clintonia_borealis
5087,Cardiocrinum_cathayanum
5088,Lilium_rosthornii
5089,Lilium_leucanthum
5090,Lilium_brownii_var._brownii
5091,Lilium_speciosum_var._gloriosoides
5092,Lilium_philadelphicum
5093,Lilium_taliense
5094,Lilium_michauxii
5095,Lilium_superbum
5096,Lilium_canadense
5097,Lilium_pumilum
5098,Lilium_pensylvanicum
5099,Lilium_distichum
5100,Lilium_cernuum
5101,Lilium_davidii
5102,Lilium_concolor_var._partheneion
5103,Lilium_amabile
5104,Lilium_concolor_var._buschianum
5105,Lilium_callosum
5106,Lilium_concolor
5107,Lilium_lancifolium
5108,Lilium_brownii
5109,Fritillaria_ussuriensis
5110,Fritillaria_thunbergii
5111,Fritillaria_taipaiensis
5112,Fritillaria_hupehensis
5113,Fritillaria_pallidiflora
5114,Smilax_riparia_var._acuminata
5115,Smilax_riparia
5116,Smilax_nipponica
5117,Smilax_herbacea
5118,Smilax_glabra
5119,Smilax_glaucochina
5120,Smilax_arisanensis
5121,Smilax_china
5122,Smilax_davidiana
5123,Smilax_outanscianensis
5124,Smilax_discotis
5125,Smilax_polycolea
5126,Smilax_cocculoides
5127,Smilax_glauca
5128,Smilax_auriculata
5129,Smilax_smallii
5130,Smilax_laurifolia
5131,Smilax_pumila
5132,Smilax_walteri
5133,Smilax_rotundifolia
5134,Smilax_sieboldii
5135,Smilax_moranensis
5136,Smilax_stans
5137,Smilax_nervomarginata
5138,Smilax_nervomarginata_var._liukiuensis
5139,Heterosmilax_japonica
5140,Smilax_bona-nox
5141,Smilax_microphylla
5142,Smilax_nigrescens
5143,Dioscorea_japonica_var._pilifera
5144,Dioscorea_collettii_var._hypoglauca
5145,Dioscorea_kamoonensis
5146,Dioscorea_bulbifera
5147,Dioscorea_alata
5148,Dioscorea_batatas
5149,Dioscorea_oppositifolia
5150,Dioscorea_japonica
5151,Dioscorea_hemsleyi
5152,Dioscorea_villosa
5153,Dioscorea_collettii
5154,Dioscorea_tokoro
5155,Dioscorea_spongiosa
5156,Dioscorea_septemloba
5157,Dioscorea_panthaica
5158,Dioscorea_gracillima
5159,Dioscorea_zingiberensis
5160,Dioscorea_nipponica
5161,Aletris_spicata
5162,Aletris_farinosa
5163,Croomia_japonica
5164,Stemona_tuberosa
5165,Acorus_gramineus
5166,Acorus_tatarinowii
5167,Acorus_calamus_var._angustatus
5168,Acorus_calamus
5169,Sassafras_albidum
5170,Sassafras_tzumu
5171,Cinnamomum_subavenium
5172,Cinnamomum_chekiangense
5173,Cinnamomum_jensenianum
5174,Cinnamomum_wilsonii
5175,Cinnamomum_bodinieri
5176,Cinnamomum_camphora
5177,Cinnamomum_septentrionale
5178,Litsea_auriculata
5179,Litsea_veitchiana
5180,Litsea_subcoriacea
5181,Litsea_hupehana
5182,Litsea_coreana_var._sinensis
5183,Litsea_sericea
5184,Litsea_rubescens
5185,Litsea_cubeba
5186,Litsea_ichangensis
5187,Litsea_mollis
5188,Litsea_elongata
5189,Litsea_coreana
5190,Litsea_pungens
5191,Neolitsea_wushanica
5192,Neolitsea_aurata_var._chekiangensis
5193,Neolitsea_aurata_var._paraciculata
5194,Neolitsea_confertifolia
5195,Neolitsea_aurata
5196,Actinodaphne_cupularis
5197,Lindera_glauca
5198,Lindera_fragrans
5199,Lindera_erythrocarpa
5200,Lindera_obtusiloba
5201,Lindera_benzoin
5202,Lindera_fruticosa
5203,Lindera_reflexa
5204,Lindera_megaphylla
5205,Lindera_supracostata
5206,Lindera_chienii
5207,Lindera_floribunda
5208,Lindera_rubronervia
5209,Lindera_setchuenensis
5210,Lindera_pulcherrima_var._hemsleyana
5211,Lindera_aggregata
5212,Machilus_montana
5213,Machilus_grijsii
5214,Machilus_ichangensis
5215,Machilus_microcarpa
5216,Machilus_leptophylla
5217,Machilus_thunbergii
5218,Machilus_pauhoi
5219,Machilus_lichuanensis
5220,Phoebe_bournei
5221,Phoebe_sheareri
5222,Phoebe_zhennan
5223,Phoebe_chekiangensis
5224,Phoebe_neurantha
5225,Phoebe_faberi
5226,Persea_palustris
5227,Chimonanthus_praecox
5228,Chimonanthus_nitens
5229,Chimonanthus_salicifolius
5230,Calycanthus_floridus
5231,Magnolia_acuminata
5232,Magnolia_sprengeri
5233,Magnolia_macrophylla
5234,Magnolia_fraseri
5235,Magnolia_liliiflora
5236,Magnolia_amoena
5237,Magnolia_cylindrica
5238,Magnolia_biondii
5239,Magnolia_grandiflora
5240,Magnolia_pyramidata
5241,Magnolia_tripetala
5242,Magnolia_officinalis
5243,Magnolia_virginiana
5244,Magnolia_denudata
5245,Magnolia_maudiae
5246,Magnolia_fordiana_var._fordiana
5247,Magnolia_martini
5248,Magnolia_figo
5249,Magnolia_officinalis_subsp._biloba
5250,Liriodendron_tulipifera
5251,Liriodendron_chinense
5252,Asimina_triloba
5253,Asimina_parviflora
5254,Asimina_pygmaea
5255,Asimina_angustifolia
5256,Asimina_incana
5257,Asimina_incana_X_angustifolia
5258,Asimina_incana_X_pygmea
5259,Houttuynia_cordata
5260,Saururus_cernuus
5261,Saururus_chinensis
5262,Gymnotheca_chinensis
5263,Piper_wallichii
5264,Piper_hancei
5265,Hexastylis_arifolia
5266,Asarum_fukienense
5267,Asarum_sieboldii
5268,Asarum_maximum
5269,Asarum_ichangense
5270,Hexastylis_virginica
5271,Asarum_magnificum
5272,Asarum_wulingense
5273,Asarum_forbesii
5274,Asarum_himalaicum
5275,Asarum_pulchellum
5276,Asarum_canadense
5277,Asarum_debile
5278,Asarum_caulescens
5279,Asarum_caudigerum
5280,Asarum_heterotropoides_var._mandshuricum
5281,Saruma_henryi
5282,Aristolochia_macrophylla
5283,Aristolochia_manshuriensis
5284,Aristolochia_moupinensis
5285,Aristolochia_heterophylla
5286,Endodeca_serpentaria
5287,Aristolochia_debilis
5288,Aristolochia_contorta
5289,Aristolochia_tubiflora
5290,Aristolochia_serpentaria
5291,Chloranthus_fortunei
5292,Chloranthus_serratus
5293,Chloranthus_henryi
5294,Sarcandra_glabra
5295,Illicium_henryi
5296,Illicium_lanceolatum
5297,Illicium_floridanum
5298,Schisandra_propinqua
5299,Kadsura_longipedunculata
5300,Kadsura_heteroclita
5301,Schisandra_elongata
5302,Schisandra_chinensis
5303,Schisandra_repanda
5304,Schisandra_sphenanthera
5305,Schisandra_henryi
5306,Schisandra_rubriflora
5307,Nuphar_advena_subsp._advena
5308,Nuphar_variegata
5309,Brasenia_schreberi
5310,Nymphaea_tetragona
5311,Nymphaea_odorata
