Species,genus,family,order,group
Camellia_cuspidata,Camellia,Theaceae,Ericales,Angiosperms
Camellia_fraterna,Camellia,Theaceae,Ericales,Angiosperms
Camellia_sasanqua,Camellia,Theaceae,Ericales,Angiosperms
Camellia_chekiangoleosa,Camellia,Theaceae,Ericales,Angiosperms
Camellia_oleifera,Camellia,Theaceae,Ericales,Angiosperms
Camellia_sinensis,Camellia,Theaceae,Ericales,Angiosperms
Pyrenaria_microcarpa,Pyrenaria,Theaceae,Ericales,Angiosperms
Schima_superba,Schima,Theaceae,Ericales,Angiosperms
Gordonia_lasianthus,Gordonia,Theaceae,Ericales,Angiosperms
Stewartia_rostrata,Stewartia,Theaceae,Ericales,Angiosperms
Stewartia_sinensis_var._brevicalyx,Stewartia,Theaceae,Ericales,Angiosperms
Stewartia_sinensis,Stewartia,Theaceae,Ericales,Angiosperms
Stewartia_malacodendron,Stewartia,Theaceae,Ericales,Angiosperms
Sideroxylon_lanuginosum,Sideroxylon,Sapotaceae,Ericales,Angiosperms
Sideroxylon_reclinatum,Sideroxylon,Sapotaceae,Ericales,Angiosperms
Sideroxylon_reclinatum_subsp._rufotomentosum,Sideroxylon,Sapotaceae,Ericales,Angiosperms
Sideroxylon_tenax,Sideroxylon,Sapotaceae,Ericales,Angiosperms
Phlox_maculata,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_carolina,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_divaricata,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_floridana,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_drummondii,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_paniculata,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_glaberrima,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_pilosa,Phlox,Polemoniaceae,Ericales,Angiosperms
Phlox_nivalis,Phlox,Polemoniaceae,Ericales,Angiosperms
Polemonium_chinense,Polemonium,Polemoniaceae,Ericales,Angiosperms
Polemonium_grandiflorum,Polemonium,Polemoniaceae,Ericales,Angiosperms
Phlox_speciosa,Phlox,Polemoniaceae,Ericales,Angiosperms
Kalmia_latifolia,Kalmia,Ericaceae,Ericales,Angiosperms
Kalmia_procumbens,Kalmia,Ericaceae,Ericales,Angiosperms
Kalmia_angustifolia,Kalmia,Ericaceae,Ericales,Angiosperms
Kalmia_polifolia,Kalmia,Ericaceae,Ericales,Angiosperms
Bejaria_racemosa,Bejaria,Ericaceae,Ericales,Angiosperms
Phyllodoce_caerulea,Phyllodoce,Ericaceae,Ericales,Angiosperms
Epigaea_repens,Epigaea,Ericaceae,Ericales,Angiosperms
Empetrum_atropurpureum,Empetrum,Ericaceae,Ericales,Angiosperms
Empetrum_sibiricum,Empetrum,Ericaceae,Ericales,Angiosperms
Ceratiola_ericoides,Ceratiola,Ericaceae,Ericales,Angiosperms
Rhododendron_fortunei,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_haofui,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_annae,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_sp,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_auriculatum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_maculiferum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_adenopodum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_aureum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_brachycarpum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_catawbiense,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_maximum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_periclymenoides,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_calendulaceum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_prinophyllum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_canescens,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_alabamense,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_viscosum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_molle,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_canadense,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_lapponicum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_dauricum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_parvifolium,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_micranthum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_groenlandicum,Rhododendron,Ericaceae,Ericales,Angiosperms
Menziesia_pilosa,Menziesia,Ericaceae,Ericales,Angiosperms
Rhododendron_pilosum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_schlippenbachii,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_simsii,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_indicum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_mariesii,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_farrerae,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_ovatum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_latoucheae,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_simiarum,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_augustinii,Rhododendron,Ericaceae,Ericales,Angiosperms
Ledum_palustre_subsp._groenlandicum,Ledum,Ericaceae,Ericales,Angiosperms
Rhododendron_discolor,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_sutchuenense,Rhododendron,Ericaceae,Ericales,Angiosperms
Rhododendron_redowskianum,Rhododendron,Ericaceae,Ericales,Angiosperms
Vaccinium_myrsinites,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_pallidum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_corymbosum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_stamineum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_arboreum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_bracteatum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_angustifolium,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_caespitosum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_erythrocarpum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_vitis-idaea,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_macrocarpon,Vaccinium,Ericaceae,Ericales,Angiosperms
Gaylussacia_frondosa,Gaylussacia,Ericaceae,Ericales,Angiosperms
Gaylussacia_tomentosa,Gaylussacia,Ericaceae,Ericales,Angiosperms
Gaylussacia_nana,Gaylussacia,Ericaceae,Ericales,Angiosperms
Gaylussacia_baccata,Gaylussacia,Ericaceae,Ericales,Angiosperms
Gaylussacia_ursina,Gaylussacia,Ericaceae,Ericales,Angiosperms
Gaylussacia_dumosa,Gaylussacia,Ericaceae,Ericales,Angiosperms
Vaccinium_uliginosum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_elliottii,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_microcarpum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_oxycoccos,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_fuscatum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_myrtilloides,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_pensylvanicum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_simulatum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_carlesii,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_mandarinorum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_iteophyllum,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_henryi,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_constablaei,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_sprengelii,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_vacillans,Vaccinium,Ericaceae,Ericales,Angiosperms
Vaccinium_altomontanum,Vaccinium,Ericaceae,Ericales,Angiosperms
Eubotrys_racemosa,Eubotrys,Ericaceae,Ericales,Angiosperms
Eubotrys_recurva,Eubotrys,Ericaceae,Ericales,Angiosperms
Chamaedaphne_calyculata,Chamaedaphne,Ericaceae,Ericales,Angiosperms
Gaultheria_hispidula,Gaultheria,Ericaceae,Ericales,Angiosperms
Gaultheria_procumbens,Gaultheria,Ericaceae,Ericales,Angiosperms
Leucothoe_axillaris,Leucothoe,Ericaceae,Ericales,Angiosperms
Leucothoe_fontanesiana,Leucothoe,Ericaceae,Ericales,Angiosperms
Andromeda_polifolia,Andromeda,Ericaceae,Ericales,Angiosperms
Andromeda_glaucophylla,Andromeda,Ericaceae,Ericales,Angiosperms
Lyonia_ligustrina,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_ovalifolia,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_mariana,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_lucida,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_fruticosa,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_ferruginea,Lyonia,Ericaceae,Ericales,Angiosperms
Lyonia_ovalifolia_var._hebecarpa,Lyonia,Ericaceae,Ericales,Angiosperms
Pieris_formosa,Pieris,Ericaceae,Ericales,Angiosperms
Pieris_japonica,Pieris,Ericaceae,Ericales,Angiosperms
Oxydendrum_arboreum,Oxydendrum,Ericaceae,Ericales,Angiosperms
Pyrola_elliptica,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_rotundifolia,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_minor,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_americana,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_sp,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_chlorantha,Pyrola,Ericaceae,Ericales,Angiosperms
Pyrola_renifolia,Pyrola,Ericaceae,Ericales,Angiosperms
Orthilia_secunda,Orthilia,Ericaceae,Ericales,Angiosperms
Orthilia_secunda_subsp._obtusata,Orthilia,Ericaceae,Ericales,Angiosperms
Moneses_uniflora,Moneses,Ericaceae,Ericales,Angiosperms
Monotropa_uniflora,Monotropa,Ericaceae,Ericales,Angiosperms
Chimaphila_maculata,Chimaphila,Ericaceae,Ericales,Angiosperms
Chimaphila_japonica,Chimaphila,Ericaceae,Ericales,Angiosperms
Chimaphila_umbellata,Chimaphila,Ericaceae,Ericales,Angiosperms
Monotropa_hypopitys,Monotropa,Ericaceae,Ericales,Angiosperms
Monotropsis_odorata,Monotropsis,Ericaceae,Ericales,Angiosperms
Monotropastrum_humile,Monotropastrum,Ericaceae,Ericales,Angiosperms
Arctous_alpina,Arctous,Ericaceae,Ericales,Angiosperms
Arctous_rubra,Arctous,Ericaceae,Ericales,Angiosperms
Ramischia_secunda,Ramischia,Ericaceae,Ericales,Angiosperms
Enkianthus_chinensis,Enkianthus,Ericaceae,Ericales,Angiosperms
Clethra_fargesii,Clethra,Clethraceae,Ericales,Angiosperms
Clethra_alnifolia,Clethra,Clethraceae,Ericales,Angiosperms
Clethra_barbinervis,Clethra,Clethraceae,Ericales,Angiosperms
Clethra_acuminata,Clethra,Clethraceae,Ericales,Angiosperms
Cyrilla_racemiflora,Cyrilla,Cyrillaceae,Ericales,Angiosperms
Actinidia_hemsleyana,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_callosa,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_chinensis,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_deliciosa,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_lanceolata,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_latifolia,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_callosa_var._henryi,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_melanandra,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_arguta,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_kolomikta,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_polygama,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_valvata,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_macrosperma,Actinidia,Actinidiaceae,Ericales,Angiosperms
Actinidia_callosa_var._discolor,Actinidia,Actinidiaceae,Ericales,Angiosperms
Clematoclethra_scandens,Clematoclethra,Actinidiaceae,Ericales,Angiosperms
Saurauia_tristyla,Saurauia,Actinidiaceae,Ericales,Angiosperms
Sarracenia_purpurea,Sarracenia,Sarraceniaceae,Ericales,Angiosperms
Styrax_calvescens,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_dasyanthus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_confusus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_odoratissimus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_japonicus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_obassis,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_hemsleyanus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_americanus,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_grandifolius,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_suberifolius,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_grandifolium,Styrax,Styracaceae,Ericales,Angiosperms
Styrax_wuyuanensis,Styrax,Styracaceae,Ericales,Angiosperms
Pterostyrax_psilophyllus,Pterostyrax,Styracaceae,Ericales,Angiosperms
Pterostyrax_corymbosus,Pterostyrax,Styracaceae,Ericales,Angiosperms
Halesia_diptera,Halesia,Styracaceae,Ericales,Angiosperms
Halesia_carolina,Halesia,Styracaceae,Ericales,Angiosperms
Alniphyllum_fortunei,Alniphyllum,Styracaceae,Ericales,Angiosperms
Diapensia_lapponica,Diapensia,Diapensiaceae,Ericales,Angiosperms
Galax_urceolata,Galax,Diapensiaceae,Ericales,Angiosperms
Galax_aphylla,Galax,Diapensiaceae,Ericales,Angiosperms
Symplocos_tinctoria,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_cochinchinensis_var._laurina,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_lancifolia,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_stellaris,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_sumuntia,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_anomala,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_setchuensis,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_phyllocalyx,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_paniculata,Symplocos,Symplocaceae,Ericales,Angiosperms
Symplocos_chinensis,Symplocos,Symplocaceae,Ericales,Angiosperms
Ternstroemia_nitida,Ternstroemia,Pentaphylacaceae,Ericales,Angiosperms
Ternstroemia_gymnanthera,Ternstroemia,Pentaphylacaceae,Ericales,Angiosperms
Eurya_loquaiana,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_muricata,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_hebeclados,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_nitida,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_brevistyla,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_alata,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_obtusifolia,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Eurya_rubiginosa_var._attenuata,Eurya,Pentaphylacaceae,Ericales,Angiosperms
Adinandra_millettii,Adinandra,Pentaphylacaceae,Ericales,Angiosperms
Cleyera_japonica,Cleyera,Pentaphylacaceae,Ericales,Angiosperms
Impatiens_davidii,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_platysepala,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_pallida,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_noli-tangere,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_neglecta,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_capensis,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_textorii,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_tienmushanica,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_leptocaulon,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_balsamina,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_siculifer,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_glandulifera,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_pritzelii,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_wilsonii,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_blepharosepala,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_furcillata,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_recurvicornis,Impatiens,Balsaminaceae,Ericales,Angiosperms
Impatiens_stenosepala,Impatiens,Balsaminaceae,Ericales,Angiosperms
Nyssa_sinensis,Nyssa,Cornaceae,Cornales,Angiosperms
Nyssa_sylvatica,Nyssa,Cornaceae,Cornales,Angiosperms
Nyssa_biflora,Nyssa,Cornaceae,Cornales,Angiosperms
Camptotheca_acuminata,Camptotheca,Cornaceae,Cornales,Angiosperms
Davidia_involucrata,Davidia,Cornaceae,Cornales,Angiosperms
Cornus_canadensis,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_florida,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_kousa_subsp._chinensis,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_kousa,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_capitata,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_chinensis,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_officinalis,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_stricta,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_macrophylla,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_walteri,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_bretschneideri,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_amomum,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_alba,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_sericea,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_racemosa,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_rugosa,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_foemina,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_controversa,Cornus,Cornaceae,Cornales,Angiosperms
Cornus_alternifolia,Cornus,Cornaceae,Cornales,Angiosperms
Alangium_chinense_subsp._pauciflorum,Alangium,Cornaceae,Cornales,Angiosperms
Alangium_chinense,Alangium,Cornaceae,Cornales,Angiosperms
Alangium_kurzii,Alangium,Cornaceae,Cornales,Angiosperms
Alangium_platanifolium,Alangium,Cornaceae,Cornales,Angiosperms
Hydrangea_arborescens,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_strigosa,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_robusta,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_davidii,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_longipes,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_anomala,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_macrophylla,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_chinensis,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_angustipetala,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_bretschneideri,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_paniculata,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_quercifolia,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_villosa,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Hydrangea_corylifolia,Hydrangea,Hydrangeaceae,Cornales,Angiosperms
Schizophragma_integrifolium,Schizophragma,Hydrangeaceae,Cornales,Angiosperms
Schizophragma_molle,Schizophragma,Hydrangeaceae,Cornales,Angiosperms
Pileostegia_viburnoides,Pileostegia,Hydrangeaceae,Cornales,Angiosperms
Decumaria_barbara,Decumaria,Hydrangeaceae,Cornales,Angiosperms
Cardiandra_moellendorffii,Cardiandra,Hydrangeaceae,Cornales,Angiosperms
Deutzia_parviflora_var._amurensis,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_glauca,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_schneideriana,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_ningpoensis,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_grandiflora,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_baroniana,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_glabrata,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_parviflora,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Deutzia_discolor,Deutzia,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_zhejiangensis,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_pekinensis,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_schrenkii,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_incanus,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_sericanthus,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Philadelphus_coronarius,Philadelphus,Hydrangeaceae,Cornales,Angiosperms
Fagopyrum_esculentum,Fagopyrum,Polygonaceae,Caryophyllales,Angiosperms
Fagopyrum_dibotrys,Fagopyrum,Polygonaceae,Caryophyllales,Angiosperms
Fagopyrum_gracilipes,Fagopyrum,Polygonaceae,Caryophyllales,Angiosperms
Fagopyrum_tataricum,Fagopyrum,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_virginiana,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_hydropiperoides,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_pensylvanica,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_orientalis,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_maculosa,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_viscofera,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_pubescens,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_hydropiper,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_mitis,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_japonica,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_jucunda,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_longiseta,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_lapathifolia,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_amphibia,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_viscosa,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Polygonum_darrisii,Polygonum,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_senticosa,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_perfoliata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_sagittata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_thunbergii,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_hastatosagittata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_sieboldii,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_maackiana,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_arifolia,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_dissitiflora,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_nepalensis,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_runcinata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_capitata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_taquetii,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_hirsuta,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_careyi,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_glabra,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_punctata,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_macrantha,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_nodosa,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Polygonum_setaceum,Polygonum,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_cliopolitana,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_amplexicaulis,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Antenoron_filiforme_var._filiforme,Antenoron,Polygonaceae,Caryophyllales,Angiosperms
Polygonum_runcinatum_var._sinense,Polygonum,Polygonaceae,Caryophyllales,Angiosperms
Persicaria_setacea,Persicaria,Polygonaceae,Caryophyllales,Angiosperms
Bistorta_vivipara,Bistorta,Polygonaceae,Caryophyllales,Angiosperms
Bistorta_manshuriensis,Bistorta,Polygonaceae,Caryophyllales,Angiosperms
Bistorta_amplexicaulis,Bistorta,Polygonaceae,Caryophyllales,Angiosperms
